"NOTA:
* BONO ZAF: Se otorga a los profesionales que adjudiquen una plaza en los Establecimientos de Salud señalados en la Resolución Ministerial N° 544-2014-MINSA y Resolución Ministerial N° 482-2017-DE/MGP.
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;ACOBAMBA;ANDABAMBA;GD-5;00007705;PUESTO DE SALUD HUANCAPITE;I-1;NACIONAL;SI;NO
"NOTA:
* BONO ZAF: Se otorga a los profesionales que adjudiquen una plaza en los Establecimientos de Salud señalados en la Resolución Ministerial N° 544-2014-MINSA y Resolución Ministerial N° 482-2017-DE/MGP.
**BONO ZE: Se otorga a los profesionales que adjudican una plaza en los Establecimientos de Salud ubicados en el Valle de los Ríos Apurímac, Ene y Mantaro (VRAEM), en tanto se mantenga dicha calidad de acuerdo a la normatividad vigente; así como a los puestos ubicados en las zonas declaradas en emergencia por circunstancias similares a las del VRAEM, conforme la vigencia de las normas que así los declaren.";;;;;;;;;;;;;;;
"INSTITUCIÓN
OFERTANTE";PROFESIÓN;"SEDE DE
ADJUDICACIÓN";"N°
PLAZAS";DIRESA GERESA DIRIS;INSTITUCIÓN;DEPARTAMENTO;PROVINCIA;DISTRITO;GRADO DE DIFICULTAD;"CÓDIGO
RENIPRESS";NOMBRE DE ESTABLECIMIENTO;CATEGORÍA;PRESUPUESTO;"ZAF
(*)";"ZE
(**)"
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;ACOBAMBA;ANTA;GD-5;00007455;PUESTO DE SALUD PATACANCHA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;ACOBAMBA;CAJA;GD-4;00003926;CAJA ESPIRITU;I-3;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;ACOBAMBA;CAJA;GD-5;00003927;POMACANCHA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;ACOBAMBA;PAUCARA;GD-5;00009709;PUESTO DE SALUD PACCHO MOLINOS;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;ACOBAMBA;POMACOCHA;GD-5;00003925;YANACOCHA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;ANGARAES;ANCHONGA;GD-5;00011454;ALTO MARAYNIYOCC;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;ANGARAES;ANCHONGA;GD-5;00028780;LLANCAPUQUIO;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;ANGARAES;CALLANMARCA;GD-5;00003952;CALLANMARCA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;ANGARAES;CONGALLA;GD-5;00003974;CARCOSI;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;ANGARAES;CONGALLA;GD-5;00011199;CHAYNABAMBA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;ANGARAES;CONGALLA;GD-5;00003972;CONGALLA;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;ANGARAES;CONGALLA;GD-5;00003975;LIRCAYCCASA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;ANGARAES;LIRCAY;GD-5;00003949;CHAHUARMA;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;ANGARAES;LIRCAY;GD-5;00011202;PAMPAHUASI;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;ANGARAES;LIRCAY;GD-5;00007373;SOCCLLABAMBA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;GD-5;00003968;CHUPACC;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;ANGARAES;SECCLLA;GD-5;00003970;QUISPICANCHA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;ANGARAES;SECCLLA;GD-5;00003971;TRANCA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;CASTROVIRREY NA;ARMA;GD-4;00004018;COTAS;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;"CASTROVIRREY
NA";ARMA;GD-5;00013022;TOTORA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;CASTROVIRREY NA;CAPILLAS;GD-5;00004029;CAJAMARCA;I-1;NACIONAL;NO;NO
"NOTA:
* BONO ZAF: Se otorga a los profesionales que adjudiquen una plaza en los Establecimientos de Salud señalados en la Resolución Ministerial N° 544-2014-MINSA y Resolución Ministerial N° 482-2017-DE/MGP.
**BONO ZE: Se otorga a los profesionales que adjudican una plaza en los Establecimientos de Salud ubicados en el Valle de los Ríos Apurímac, Ene y Mantaro (VRAEM), en tanto se mantenga dicha calidad de acuerdo a la normatividad vigente; así como a los puestos ubicados en las zonas declaradas en emergencia por circunstancias similares a las del VRAEM, conforme la vigencia de las normas que así los declaren.";;;;;;;;;;;;;;;
"INSTITUCIÓN
OFERTANTE";PROFESIÓN;"SEDE DE
ADJUDICACIÓN";"N°
PLAZAS";DIRESA GERESA DIRIS;INSTITUCIÓN;DEPARTAMENTO;PROVINCIA;DISTRITO;GRADO DE DIFICULTAD;"CÓDIGO
RENIPRESS";NOMBRE DE ESTABLECIMIENTO;CATEGORÍA;PRESUPUESTO;"ZAF
(*)";"ZE
(**)"
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;CASTROVIRREY NA;CAPILLAS;GD-5;00004027;CAPILLAS NORTE;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;"CASTROVIRREY
NA";"CASTROVIRREY
NA";GD-5;00004005;COCHA;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;"CASTROVIRREY
NA";HUACHOS;GD-5;00004024;HUACHOS;I-3;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;CASTROVIRREY NA;HUACHOS;GD-5;00004025;HUAJINTAY;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;"CASTROVIRREY
NA";HUACHOS;GD-5;00004026;PICHUTA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;CASTROVIRREY NA;HUAMATAMBO;GD-5;00004032;HUAMATAMBO;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;"CASTROVIRREY
NA";MOLLEPAMPA;GD-5;00004016;CIUTAY;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;CASTROVIRREY NA;SAN JUAN;GD-4;00004034;SAN JUAN DE CASTROVIRREYNA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;CASTROVIRREY NA;TICRAPO;GD-3;00004013;CHACOYA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;"CASTROVIRREY
NA";TICRAPO;GD-3;00004012;TICRAPO;I-3;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;CHURCAMPA;ANCO;GD-4;00003986;MANZANAYOCC;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";2;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;CHURCAMPA;COSME;GD-5;00003897;COSME;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;CHURCAMPA;COSME;GD-5;00012120;LLACUA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;CHURCAMPA;"SAN PEDRO DE
CORIS";GD-5;00007708;"COBRIZA
(MACHAHUAY)";I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA;GD-5;00003914;SAN JOSE DE PUITUCO;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA;GD-5;00003913;"SAN MIGUEL DE
ACOBAMBILLA";I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA;GD-5;00003915;TELAPACCHA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;ACORIA;GD-5;00003874;ACHAPATA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;ACORIA;GD-5;00016896;ALHUARA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;ACORIA;GD-5;00003872;CCARHUARANRA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;ACORIA;GD-5;00003896;CHUPACA;I-2;NACIONAL;NO;NO
"NOTA:
* BONO ZAF: Se otorga a los profesionales que adjudiquen una plaza en los Establecimientos de Salud señalados en la Resolución Ministerial N° 544-2014-MINSA y Resolución Ministerial N° 482-2017-DE/MGP.
**BONO ZE: Se otorga a los profesionales que adjudican una plaza en los Establecimientos de Salud ubicados en el Valle de los Ríos Apurímac, Ene y Mantaro (VRAEM), en tanto se mantenga dicha calidad de acuerdo a la normatividad vigente; así como a los puestos ubicados en las zonas declaradas en emergencia por circunstancias similares a las del VRAEM, conforme la vigencia de las normas que así los declaren.";;;;;;;;;;;;;;;
"INSTITUCIÓN
OFERTANTE";PROFESIÓN;"SEDE DE
ADJUDICACIÓN";"N°
PLAZAS";DIRESA GERESA DIRIS;INSTITUCIÓN;DEPARTAMENTO;PROVINCIA;DISTRITO;GRADO DE DIFICULTAD;"CÓDIGO
RENIPRESS";NOMBRE DE ESTABLECIMIENTO;CATEGORÍA;PRESUPUESTO;"ZAF
(*)";"ZE
(**)"
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;ACORIA;GD-5;00003871;CONCHAN;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;ACORIA;GD-5;00003870;LIRIO;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;ACORIA;GD-5;00007341;LLAHUECC;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;ACORIA;GD-5;00016016;SILVA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;ACORIA;GD-5;00016723;UNION AMBO;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA;GD-5;00003857;HUACHOCOLPA;I-2;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;HUAYLLAHUARA;GD-5;00004117;HUAYLLAHUARA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;LARIA;GD-5;00003908;SAN JOSE DE BELEN;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;LARIA;GD-4;00003907;"SAN JOSE DE
LARIA";I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;MANTA;GD-5;00007301;SANTA ROSA DE MANTA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;"MARISCAL
CACERES";GD-4;00003891;"MARISCAL
CACERES";I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;MOYA;GD-5;00004116;ISLAYCHUMPI;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;PALCA;GD-5;00007342;CHILLHUAPAMPA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;PALCA;GD-5;00011351;PUTACCA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;PILCHACA;GD-5;00004118;PILCHACA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;VILCA;GD-5;00004121;CHUYA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;YAULI;GD-5;00006824;CHUCLLACCASA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;YAULI;GD-5;00003888;CHUÑUNAPAMPA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;YAULI;GD-5;00011207;HUSNUPATA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUANCAVELICA;YAULI;GD-5;00011208;LIMAPAMPA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUANCAVELICA;YAULI;GD-5;00003887;PANTACHI NORTE;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;CORDOVA;GD-4;00004065;HUACHOJAICO;I-1;NACIONAL;NO;NO
"NOTA:
* BONO ZAF: Se otorga a los profesionales que adjudiquen una plaza en los Establecimientos de Salud señalados en la Resolución Ministerial N° 544-2014-MINSA y Resolución Ministerial N° 482-2017-DE/MGP.
**BONO ZE: Se otorga a los profesionales que adjudican una plaza en los Establecimientos de Salud ubicados en el Valle de los Ríos Apurímac, Ene y Mantaro (VRAEM), en tanto se mantenga dicha calidad de acuerdo a la normatividad vigente; así como a los puestos ubicados en las zonas declaradas en emergencia por circunstancias similares a las del VRAEM, conforme la vigencia de las normas que así los declaren.";;;;;;;;;;;;;;;
"INSTITUCIÓN
OFERTANTE";PROFESIÓN;"SEDE DE
ADJUDICACIÓN";"N°
PLAZAS";DIRESA GERESA DIRIS;INSTITUCIÓN;DEPARTAMENTO;PROVINCIA;DISTRITO;GRADO DE DIFICULTAD;"CÓDIGO
RENIPRESS";NOMBRE DE ESTABLECIMIENTO;CATEGORÍA;PRESUPUESTO;"ZAF
(*)";"ZE
(**)"
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;LARAMARCA;GD-4;00004069;LARAMARCA;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUAYTARA;OCOYO;GD-4;00004071;OCOYO;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUAYTARA;PILPICHACA;GD-4;00004045;CARHUANCHO;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;PILPICHACA;GD-4;00007358;PICHCCAHUASI;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUAYTARA;PILPICHACA;GD-5;00004011;SANTA INES;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;QUERCO;GD-4;00004068;QUERCO;I-3;NACIONAL;SI;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUAYTARA;QUITO ARMA;GD-4;00004039;QUITO ARMA;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;SAN ANTONIO DE CUSICANCHA;GD-4;00004041;QUISHUARPAMPA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;SAN FRANCISCO DE SANGAYAICO;GD-5;00004062;SAN FRANCISCO DE SANGAYAICO;I-2;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;SAN ISIDRO;GD-5;00004067;SAN ISIDRO DE HUIRPACANCHA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;HUAYTARA;"SANTIAGO DE
CHOCORVOS";GD-5;00004057;"SAN LUIS DE
CORERAC";I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;SANTIAGO DE CHOCORVOS;GD-5;00004054;SANTIAGO DE CHOCORVOS;I-3;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;"SANTO DOMINGO DE
CAPILLAS";GD-5;00004053;HUAÑACANCHA;I-1;NACIONAL;SI;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;GD-4;00004051;SANTO DOMINGO DE CAPILLAS SUR;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;GD-4;00004052;VISTA ALEGRE;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;TAYACAJA;ACRAQUIA;GD-5;00007396;LLAMACANCHA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;TAYACAJA;AHUAYCHA;GD-5;00003893;CCONOCC;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;TAYACAJA;AHUAYCHA;GD-5;00003892;NUEVA ESPERANZA;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;TAYACAJA;ANDAYMARCA;GD-5;00012904;PICHIU;I-1;NACIONAL;NO;NO
"NOTA:
* BONO ZAF: Se otorga a los profesionales que adjudiquen una plaza en los Establecimientos de Salud señalados en la Resolución Ministerial N° 544-2014-MINSA y Resolución Ministerial N° 482-2017-DE/MGP.
**BONO ZE: Se otorga a los profesionales que adjudican una plaza en los Establecimientos de Salud ubicados en el Valle de los Ríos Apurímac, Ene y Mantaro (VRAEM), en tanto se mantenga dicha calidad de acuerdo a la normatividad vigente; así como a los puestos ubicados en las zonas declaradas en emergencia por circunstancias similares a las del VRAEM, conforme la vigencia de las normas que así los declaren.";;;;;;;;;;;;;;;
"INSTITUCIÓN
OFERTANTE";PROFESIÓN;"SEDE DE
ADJUDICACIÓN";"N°
PLAZAS";DIRESA GERESA DIRIS;INSTITUCIÓN;DEPARTAMENTO;PROVINCIA;DISTRITO;GRADO DE DIFICULTAD;"CÓDIGO
RENIPRESS";NOMBRE DE ESTABLECIMIENTO;CATEGORÍA;PRESUPUESTO;"ZAF
(*)";"ZE
(**)"
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;TAYACAJA;COLCABAMBA;GD-5;00007387;CHACHAS;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;TAYACAJA;COLCABAMBA;GD-5;00012900;RANRA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;TAYACAJA;COLCABAMBA;GD-5;00007450;RUNDOVILCA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;TAYACAJA;COLCABAMBA;GD-5;00004095;TOCAS;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;TAYACAJA;"DANIEL
HERNANDEZ";GD-5;00004085;MARCOPATA;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;TAYACAJA;HUARIBAMBA;GD-5;00004109;HUARIBAMBA;I-3;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;TAYACAJA;HUARIBAMBA;GD-5;00004112;HUAYARQUI;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;TAYACAJA;PAMPAS;GD-4;00004076;SOCORRO;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;TAYACAJA;PICHOS;GD-5;00007393;PARIACC;I-1;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;TAYACAJA;PICHOS;GD-5;00004111;SANTIAGO DE PICHUS;I-3;NACIONAL;NO;NO
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;TAYACAJA;QUISHUAR;GD-5;00004089;QUISHUAR;I-2;NACIONAL;NO;NO
MINSA;ENFERMERIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;TAYACAJA;ROBLE;GD-5;00006630;PUERTO SAN ANTONIO;I-2;NACIONAL;SI;SI
MINSA;ENFERMERIA;"SEDE
CENTRAL";1;HUANCAVELICA;"GOBIERNO
REGIONAL";HUANCAVELICA;TAYACAJA;SALCABAMBA;GD-5;00004087;AYACCOCHA;I-2;NACIONAL;NO;NO
